unit,na_item,geo\time	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 
CLV10_MEUR,P7_S2112,IT	46582.5 	39691.0 	63123.3 	63789.9 	61547.8 	57553.5 	53440.1 	50623.8 	46318.0 	44667.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,LT	7889.9 	7059.0 	7625.1 	7223.3 	6877.5 	6195.9 	5552.9 	4833.2 	6342.9 	5899.9 	5274.5 	5133.1 	4586.5 	6337.5 	6553.9 	5285.7 	4132.0 	3109.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,LU	3790.3 p	3454.3 	11662.3 	12046.5 	11930.5 	11105.6 	10607.4 	9894.8 	8552.5 	7694.4 	7049.9 	6691.2 	5581.7 	6178.7 	5892.3 	5684.8 	4575.8 	3709.2 	3289.2 	3460.3 	3797.7 	3587.2 	2785.0 	22165.2 	18941.3 	16821.8 	15667.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,LV	3236.7 	2963.2 	3330.0 	3179.6 	2953.4 	2878.9 	2696.2 	4826.9 	4859.7 	4714.4 	4361.7 	3321.3 	2955.8 	4354.1 	4662.3 	3932.7 	3068.1 	2486.7 	1863.4 	1705.9 	1560.7 	1381.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,MT	1496.7 	1436.6 	4297.4 	3632.0 	3625.8 	3164.6 	2616.6 	2153.7 	1381.3 	1267.6 	1194.6 	1181.1 	1081.3 	1121.3 	1177.9 	804.7 	674.2 	678.6 	661.7 e	654.9 e	648.8 e	783.3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,NL	52846.2 p	53896.4 	78306.5 	77858.5 	71747.8 	63593.4 	63902.8 	59411.5 	60715.5 	56954.0 	54507.0 	51369.0 	49871.5 	50468.2 	49693.5 	39548.0 	36456.7 	34510.1 	29989.0 	31162.4 	32890.4 	33974.7 	28577.5 	26433.4 	25419.3 	22399.8 	20438.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,PL	29604.7 	26139.8 	35168.2 	34462.4 	32728.3 	30461.7 	27843.8 	27170.1 	25063.0 	23556.1 	24079.4 	23052.5 	19354.5 	24747.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,PT	4739.4 p	3821.6 	8128.2 	7309.0 	6870.3 	6677.8 	6499.6 	5957.1 	5363.5 	4970.5 	5656.2 	6213.9 	6475.5 	7555.6 	7278.0 	6882.3 	6361.0 	6030.8 	5011.7 	5033.9 	4952.3 	5591.8 	5354.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,RO	23295.5 b	20302.5 b	25179.6 	21553.2 	20055.6 	17587.7 	15213.5 	14343.7 	12874.7 	11870.6 	11919.9 	10676.7 	9340.0 	10536.0 	9017.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,SE	28982.3 	26500.2 	43577.1 	43307.4 	41714.7 	39791.7 	37794.0 	35887.8 	32757.9 	32308.3 	30355.2 	28988.1 	27441.1 	33167.1 	33386.7 	29750.8 	27115.8 	24703.7 	22712.3 	21963.0 	22402.9 	22639.9 	20549.9 	19569.9 	17643.1 	15711.2 	15191.6 	14166.3 	12547.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,SI	7385.8 	6050.1 	7269.1 	7012.5 	6442.9 	6004.5 	5590.9 	5034.1 	4182.3 	3042.6 	3201.4 	2936.0 	2703.1 	3586.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,SK	26984.2 	24930.5 	26444.0 	25893.5 	24659.7 	24151.9 	24627.0 	22427.6 	21482.8 	20329.6 	20119.7 	19003.5 	17334.1 	17747.6 	18680.4 	16042.5 	10071.2 	7276.1 	1042.9 	1146.1 	1117.9 	904.6 	817.4 	793.0 	705.9 	551.5 	446.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S2112,UK	: 	: 	56067.4 	54212.3 	49709.3 	45974.5 	45020.2 	42827.5 	41977.9 	43668.4 	42096.5 	38134.2 	32977.1 	35437.0 	33768.9 	39386.6 	31216.0 	25256.4 	22499.4 	20994.8 	19488.1 	17667.2 	15824.9 	14773.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,BE	215.2 p	222.4 p	244.7 	232.5 	246.2 	258.7 	238.9 	203.3 	178.2 	107.5 	159.3 	149.6 	137.1 	135.2 	95.8 	29.7 	26.2 	94.6 	32.9 	84.9 	79.7 	62.8 	100.8 	5.5 	7.2 	63.7 	15.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,CY	-1.0 p	2.3 p	1.4 	-8.0 	-9.3 	-15.8 	-15.2 	-6.1 	-10.7 	-2.1 	-2.0 	4.8 	-0.1 	-3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,CZ	: 	: 	0.0 n	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,EE	: 	: 	: 	: 	: 	: 	: 	: 	4.9 	5.3 	0.2 	5.9 	7.1 	6.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,FI	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,IT	83.8 	68.3 	74.3 	82.4 	53.7 	70.4 	115.5 	243.8 	182.8 	4.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,LU	16.4 p	13.7 	12.5 	13.8 	13.7 	18.3 	12.6 	9.7 	8.6 	8.4 	13.2 	6.2 	7.1 	5.7 	3.9 	3.8 	4.1 	5.0 	3.8 	18.7 	42.4 	45.4 	34.9 	5.7 	10.6 	3.0 	5.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,LV	11.1 	14.5 	18.0 	18.7 	19.1 	20.0 	22.5 	22.3 	1.9 	1.1 	1.1 	1.2 	1.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,NL	4.0 p	4.0 	4.0 	4.0 	4.0 	4.0 	5.0 	4.0 	4.0 	4.0 	4.0 	4.0 	4.0 	3.0 	4.0 	8.0 	12.0 	12.0 	4.0 	5.0 	2.0 	4.0 	4.0 	4.0 	4.0 	4.0 	4.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,RO	50.0 p	21.3 	3.7 	1.9 	22.4 	15.4 	24.1 	30.3 	65.9 	45.4 	28.6 	20.9 	1.2 	0.2 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,SE	6.6 	8.9 	2.2 	1.9 	2.8 	1.1 	1.7 	1.4 	2.8 	0.6 	0.3 	1.2 	1.8 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S212,SI	8.1 	7.9 	10.7 	16.8 	20.0 	18.8 	16.1 	15.4 	10.3 	8.8 	10.2 	10.3 	12.8 	4.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,AT	57011.0 	47115.4 	45505.5 	45016.6 	41513.6 	39489.4 	39770.3 	37579.0 	36444.6 	38351.4 	37363.2 	36129.2 	33037.6 	37211.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,BE	120332.0 p	111872.5 p	99809.6 	98760.9 	95061.9 	94241.0 	88331.2 	77142.9 	74318.8 	73230.1 	74495.3 	69933.1 	62861.9 	70974.8 	67789.3 	60504.7 	58179.9 	52356.2 	49698.7 	50805.2 	54452.0 	55335.5 	47595.6 	48879.7 	46885.8 	40796.0 	37921.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,BG	14381.4 	12964.4 	12953.5 	12034.7 	11245.8 	9854.0 	9966.4 	10022.8 	9979.1 	9753.9 	9193.6 	8534.5 	7885.7 	10895.7 	10013.8 	9190.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,CY	10493.1 p	10567.2 p	8174.9 	6918.2 	6628.4 	5804.6 	5270.8 	4818.0 	4376.8 	4524.4 	4735.2 	4635.1 	3801.0 	4575.0 	3377.3 	3346.0 	3160.5 	3429.7 	3841.4 	4119.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,CZ	: 	: 	49641.6 	47826.8 	44402.6 	40316.6 	40773.6 	37316.0 	35384.0 	36165.6 	35027.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,DK	66452.2 	61497.9 	55528.4 	52953.3 	51346.4 	48316.7 	49165.3 	47567.5 	44723.1 	42987.3 	41786.4 	38904.6 	38367.9 	42345.9 	38491.7 	37112.4 	32372.7 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,EE	4997.0 	3674.5 	3396.2 	3179.2 	2858.1 	2728.4 	2597.1 	2627.2 	2538.8 	2550.7 	2107.7 	1708.0 	1390.9 	2081.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,EL	44015.3 p	37574.9 p	39119.9 	38168.7 	35497.3 	32984.8 	33111.0 	27497.2 	26066.0 	26210.2 	26609.6 	29762.4 b	30090.3 	40008.5 	38618.1 	33946.7 	28867.5 	28587.4 	29563.6 	27016.5 	28329.8 	27208.2 	20763.5 	17984.0 	14925.0 	14218.5 	12041.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,FI	29840.2 	28992.3 	28390.6 	27324.5 	25330.5 	24407.0 	23350.6 	24502.1 	24130.5 	26637.5 	27866.7 	25404.0 	22996.4 	29755.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,FR	305159.1 	283080.0 p	314973.6 p	305084.5 	296896.0 	288826.1 	282275.1 	261928.2 	246196.5 	239873.0 	242838.3 	230850.0 	211535.5 	226194.6 	217547.3 	208551.1 	192387.3 	186434.7 	182616.7 	176571.4 	173954.1 	168694.6 	143039.4 	134503.9 	121615.1 	111903.8 	112810.1 	106064.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,HU	38883.9 p	36037.4 	31946.7 	28054.2 	25192.8 	22419.6 	22953.1 	21678.0 	21262.7 	21809.2 	23612.2 	23897.9 	21930.6 	25837.6 	24163.4 	22091.2 	19084.2 	19209.8 	21409.8 	19579.7 	17705.5 	16522.2 	12460.5 	11006.7 	8955.0 	7655.0 	6916.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,IE	280523.5 	324483.0 	268487.4 	160762.7 	163990.7 	169583.2 	133574.3 	82173.3 	67140.8 	66074.4 	62887.5 	60562.8 	60554.5 	58887.6 	62194.7 	59070.0 	54956.2 	47391.9 	45658.9 	44106.2 	44822.8 	38607.4 	31728.9 	28184.6 	22056.1 	18913.2 	16811.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,IT	209027.8 	186194.3 	195022.3 	197515.8 	188176.6 	178800.2 	173024.6 	162778.3 	161083.6 	171510.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,LT	12397.1 	9707.7 	10850.7 	10323.8 	9388.7 	8324.5 	8912.5 	9068.0 	9770.4 	9583.2 	9315.9 	8149.7 	6614.5 	9576.3 	6543.4 	6999.8 	6709.7 	5583.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,LU	34764.2 p	30641.9 	21207.6 	19281.6 	18341.9 	18019.5 	18494.7 	17281.7 	16285.1 	14849.7 	17466.8 	15113.8 	11269.5 	12735.1 	13480.0 	12810.5 	10880.8 	9711.1 	8359.7 	8326.9 	8571.1 	8075.2 	7551.0 	5712.4 	4808.6 	3656.3 	3326.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,LV	4826.6 	4132.0 	3748.2 	3890.8 	3640.5 	3307.2 	3170.5 	2920.9 	3044.6 	3202.6 	3157.1 	2841.0 	2524.4 	3383.6 	3639.8 	3280.7 	3015.6 	2758.8 	2292.8 	1959.9 	2007.9 	1877.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,MT	10184.2 	9812.6 	7385.0 	6980.5 	7281.7 	7377.6 	6660.7 	6036.3 	6344.4 	6275.6 	6192.9 	6223.5 	5967.4 	5800.0 	4272.2 	4083.1 	3573.1 	3278.2 	3401.8 e	3209.6 e	3102.5 e	3308.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,NL	283376.0 p	267667.1 	265639.7 	254472.1 	244251.7 	240567.6 	250854.9 	212911.9 	201939.0 	202115.0 	194879.0 	187778.0 	160277.7 	175219.6 	174154.1 	167863.8 	155443.5 	142318.7 	133574.1 	130495.1 	135340.4 	130838.0 	106622.1 	92418.5 	82380.1 	68664.1 	69195.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,PL	92004.8 	76275.1 	71735.8 	67913.9 	60109.8 	52377.5 	50916.7 	50180.8 	46203.7 	47778.3 	45494.0 	41371.1 	35569.1 	41831.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,PT	26510.8 p	22892.3 	21762.7 	20418.3 	20081.8 	18545.1 	18000.7 	15983.4 	16254.9 	15609.3 	15324.5 	16150.5 	14852.3 	17157.9 	17324.1 	16532.8 	15557.9 	15017.5 	14801.7 	15188.2 	16396.6 	16104.7 	15025.5 	13940.3 	12461.7 	11397.7 	11558.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,RO	30634.7 b	25813.9 b	23937.1 	22423.8 	20156.1 	17973.9 	15583.2 	15039.4 	13593.2 	13838.2 	14631.3 	13601.7 	12304.0 	17242.6 	15068.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,SE	78154.2 	71457.8 	62687.4 	61789.6 	58204.3 	55783.2 	56251.9 	53280.9 	48186.1 	50567.2 	49543.9 	46448.3 	41595.7 	47546.6 	44339.8 	43887.4 	40619.7 	37315.1 	35171.9 	40592.1 	41219.9 	41215.1 	36559.2 	34062.0 	30664.7 	27213.4 	26259.0 	24568.2 	21872.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,SI	8394.1 	7166.9 	7130.0 	6617.2 	6001.5 	5280.4 	5104.6 	5327.8 	5665.7 	6163.4 	6351.9 	6003.3 	5454.7 	6657.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,SK	32003.4 	27882.3 	31118.0 	30429.5 	28759.7 	26779.4 	24031.9 	22598.4 	21571.0 	20413.1 	19440.3 	17224.7 	13536.7 	17224.9 	16387.7 	14755.3 	11722.6 	10456.1 	15053.4 	14707.1 	12827.9 	11201.3 	10073.0 	10715.1 	12009.0 	12081.2 	10850.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MEUR,P7_S22,UK	: 	: 	348659.4 	330177.8 	323730.4 	316620.2 	304648.7 	289415.4 	286127.9 	279276.0 	277741.4 	275777.5 	253692.4 	267646.3 	268318.4 	261134.1 	244045.0 	232527.4 	213821.4 	203543.1 	204432.4 	201008.0 	177039.3 	166727.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,AT	201260.6 	183644.2 	205537.6 	197661.3 	187893.8 	179120.5 	173923.4 	168777.2 	164040.4 	162996.1 	160685.9 	151683.0 	134077.2 	156573.9 	153247.5 	142460.6 	132427.7 	124152.7 	114256.9 	113652.8 	108981.6 	103035.5 	90760.5 	85274.0 	79066.1 	71212.9 	68056.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,BE	384669.4 p	345742.2 p	364036.5 	355542.7 	351753.2 	333507.1 	314031.3 	302763.4 	287806.8 	286795.4 	288198.5 	275442.0 	249406.3 	281101.3 	276110.2 	261874.6 	247751.2 	234810.6 	221116.1 	217601.0 	210347.5 	209550.8 	186438.2 	177815.4 	170750.2 	155949.7 	148558.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,BG	62697.1 	56482.0 	63014.2 	60605.5 	59570.9 	56330.7 	51861.9 	48720.0 	47244.7 	43095.9 	42237.9 	37519.4 	33787.2 	38270.8 	37345.5 	31219.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,CH	552760.5 p	491791.9 p	518628.2 	522169.5 	505132.1 	507043.4 	478443.5 	459936.7 	484318.5 	424200.9 	421302.3 	404940.2 	359608.7 	393916.0 	378170.3 	339825.4 	319290.5 	299878.0 	273011.5 	276263.3 	281209.3 	280926.8 	250528.1 	242479.7 	236272.4 	205830.3 	199799.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,CY	19646.6 p	17302.0 p	16927.2 	15568.8 	14520.5 	13083.7 	12202.5 	11202.7 	10539.6 	10422.7 	10482.9 	9795.7 	9213.1 	9662.8 	9717.7 	9223.1 	9015.4 	8745.1 	8474.6 	8727.6 	9044.3 	8887.7 	8171.0 	7977.1 	7538.2 	7539.9 	7085.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,CZ	3984496.8 	3727470.8 	4052960.8 	3993888.5 	3851131.8 	3592534.0 	3443019.0 	3247140.7 	2986853.8 	2979117.0 	2856860.5 	2617047.0 	2282409.2 	2531170.8 	2428824.1 	2187511.9 	1914014.3 	1619870.6 	1249134.2 	1147853.8 	1137363.5 	1039365.1 	905519.6 	860788.0 	785016.0 	729624.9 	710199.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,DK	1284268.3 	1189258.5 	1269312.2 	1214524.8 	1175128.9 	1121160.0 	1076884.1 	1039690.5 	1008147.1 	992159.4 	980760.9 	914932.6 	888800.7 	979118.4 	942620.0 	909394.7 	824192.8 	765061.0 	742669.0 	751704.0 	720315.0 	696948.0 	619082.0 	556380.0 	534460.0 	511506.0 	488777.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,EE	20401.7 	17009.9 	17956.7 	16922.8 	16446.0 	15687.9 	14966.2 	15194.5 	14803.6 	14400.4 	13737.4 	11063.1 	8906.3 	11175.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,EL	69874.5 p	56303.0 p	71742.2 	68400.0 	62684.7 	57767.8 	58008.3 	55236.4 	51028.0 	50131.9 	49166.9 	48854.8 b	46590.0 	57179.2 	55260.1 	49955.6 	47480.6 	45946.2 	38756.6 	39043.3 	42129.1 	42078.5 	34438.9 	27674.0 	26478.6 	21509.4 	20665.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,ES	366199.4 p	320165.2 p	399916.3 	391253.4 	384608.7 	364520.1 	345938.0 	331624.3 	317263.9 	303955.5 	301140.1 	278386.0 	255250.0 	286277.5 	288897.1 	268498.3 	256374.6 	251616.5 	241232.3 	232921.7 	229653.8 	220945.1 	200062.2 	185122.2 	171176.1 	149642.1 	136073.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
CLV10_MNAC,P6,FI	88068.5 	83523.6 	89574.1 	83969.4 	82725.8 	76019.3 	73170.5 	72885.0 	74335.8 	73912.5 	73740.4 	72274.0 	68067.3 	85205.1 	79928.8 	73337.7 	66783.6 	62444.9 	57424.8 	58009.4 	55787.3 	54789.1 	47189.1 	42384.0 	38930.1 	34140.7 	32280.3 	29682.7 	26201.4 	22458.0 	20346.4 	22090.5 	21784.5 	21422.7 	20693.4 	20026.7 	19526.1 	19403.0 	18214.2 	17458.5 	17791.8 	16816.2 	: 	: 	: 	: 	: 
